headlines,terms,dates
george v meddled in war decisions,george,2000-10-08
what happens when hague and bush lose?,bush,2000-10-09
how big money buys big votes in us race,bush,2000-10-10
bush retakes lead as voters question gore's character,bush,2000-10-12
bush retakes lead as voters question gore's character,gore,2000-10-12
bush pulls ahead after tarring gore as lover of big government,bush,2000-10-13
bush pulls ahead after tarring gore as lover of big government,gore,2000-10-13
miller gives lukewarm backing to gore,gore,2000-10-13
how rude! george downsizes jar jar,george,2000-10-13
gore and bush tiptoe through nice-guy debate,gore,2000-10-13
gore and bush tiptoe through nice-guy debate,bush,2000-10-13
how gore lost his head,gore,2000-10-16
"missing boy, 3, found under bush",bush,2000-10-16
bush's ideal day: 9 to 5 and a two-hour lunch,bush,2000-10-17
florida's condo commandos take aim at bush,bush,2000-10-17
the gore-bush debates should be a lesson to us all,bush,2000-10-19
the gore-bush debates should be a lesson to us all,gore,2000-10-19
the gore-bush debates should be a lesson to us all,bush,2000-10-19
"how bush is turning into reagan, and why americans love it",bush,2000-10-19
al gore fights for his life,gore,2000-10-19
sir george young,george,2000-10-20
i lost my heart in... the  australian bush,bush,2000-10-21
cautious gore at pains to muffle his master's voice,gore,2000-10-21
faustian pact that could scupper gore,gore,2000-10-22
gore told to unleash clinton,gore,2000-10-22
bush camp works hard to pull out california plum,bush,2000-10-23
by george,george,2000-10-24
george warns against devaluing pound,george,2000-10-24
this unbrave new world would be bad news for us,bush,2000-10-24
beleaguered gore faces battles on three fronts,gore,2000-10-24
14 days to go,gore,2000-10-24
13 days to go,gore,2000-10-25
no hedging - markets bet it's bush,bush,2000-10-25
jobs go as george defends pound,gore,2000-10-25
jobs go as george defends pound,george,2000-10-25
eyes left as gore tries to limit green appeal,gore,2000-10-25
gore has to battle for the home ground,gore,2000-10-26
12 days to go,gore,2000-10-26
laid-back bush leaves it to tv ads,bush,2000-10-26
gore finally acknowledges the clinton factor,gore,2000-10-27
experts finger bush as the big spender,bush,2000-10-27
11 days to go,gore,2000-10-27
the us and europe haven't managed our world too well,bush,2000-10-27
gore for president,gore,2000-10-28
gore: your country needs you more than it thinks,gore,2000-10-28
bush sweeps into huge lead,bush,2000-10-28
10 days to go,gore,2000-10-28
gore and clinton stay just in front,gore,2000-10-30
prince of satire: why jon stewart's daily show is setting the agenda in the us election,bush,2000-10-30
nader v gore,gore,2000-10-30
gore wary as clinton rallies black vote,gore,2000-10-30
eight days to go,gore,2000-10-30
students go by the board,gore,2000-10-31
press review: texas plumps for bush,bush,2000-10-31
7 days to go,gore,2000-10-31
bush turns fire on california,bush,2000-10-31
gore will keep the good times rolling,gore,2000-10-31
bush will restore honour and integrity,bush,2000-10-31
six days to go,gore,2000-11-01
heston shoots down al gore,gore,2000-11-01
would he do to us what he did to texas?,bush,2000-11-01
"george armstrong, wing wizard, dies at 56",george,2000-11-02
nader defies gore to fight to the finish,gore,2000-11-02
george armstrong,george,2000-11-02
5 days to go,gore,2000-11-02
it mustn't be bush or gore,bush,2000-11-02
it mustn't be bush or gore,gore,2000-11-02
the net election: gore misses a trick,gore,2000-11-03
bush admits to drink driving charge,bush,2000-11-03
nader threatens to produce gore's nadir,gore,2000-11-03
bush springs to history's attention,bush,2000-11-03
bush drink-drive charge sends his team into crisis mode,bush,2000-11-03
clinton stretches out to help gore,gore,2000-11-04
bush hit by drink-driving revelation,bush,2000-11-04
3 days to go,gore,2000-11-04
why it needs to be gore,gore,2000-11-04
letter: george armstrong,george,2000-11-04
"bush, in his own words",bush,2000-11-04
george still spurred on,george,2000-11-05
gore gains from bush drink-drive revelation,gore,2000-11-05
gore gains from bush drink-drive revelation,bush,2000-11-05
us presidential race too close to call,bush,2000-11-06
gore and bush charge for the line,gore,2000-11-06
gore and bush charge for the line,bush,2000-11-06
one day to go,gore,2000-11-06
gore's last plea to the great undecided,gore,2000-11-06
"it's politainment, with george 'n' al",george,2000-11-06
presidential bush goes on defensive,bush,2000-11-06
republican website hacked as us voters go to polls,bush,2000-11-07
republican website hacked as us voters go to polls,gore,2000-11-07
gore closes the gap,gore,2000-11-07
out to gore the bullish bush,gore,2000-11-07
out to gore the bullish bush,bush,2000-11-07
key poll puts gore ahead,gore,2000-11-07
the brains behind bush,bush,2000-11-07
bush struts across his rival's home patch,bush,2000-11-07
on hold for brown and bush,bush,2000-11-07
