headlines,terms,dates,scores
"medical students take final exams online for first time, despite student concern",coal,2020-03-22,2
"the beautiful south: our wild, vulnerable world, seen from a greenpeace ship",fuel,2020-03-22,3
"the beautiful south: our wild, vulnerable world, seen from a greenpeace ship",green,2020-03-22,3
experts’ tips on surviving – even enjoying – life under lockdown,green,2020-03-22,2
‘i can’t even hug her now’: why this mother’s day is so tough for my family,green,2020-03-22,2
the oil price war harms chances of international cooperation in a crisis,warming,2020-03-22,2
"how australia faces up to the coronavirus, global architecture, and sharks",global,2020-03-22,2
letters: give boris johnson his moment – for now,environment,2020-03-22,2
"morning mail: lockdowns on agenda, rapid testing approved, job losses increase",job,2020-03-23,1
the guardian view on europe’s green deal: stick to the plan,green,2020-03-23,2
the guardian view on europe’s green deal: stick to the plan,deal,2020-03-23,2
fossil hunters find evidence of 555m-year-old human relative,fossil,2020-03-23,2
"even at a time of crisis, we need long-term thinking for future generations",green,2020-03-23,2
push to get taxpayer funds for vales point coal plant upgrade rejected,coal,2020-03-23,1
police to monitor cruise ship magnifica as it refuels in wa to ensure no one disembarks,fuel,2020-03-23,2
police to monitor cruise ship magnifica as it refuels in wa to ensure no one disembarks,warming,2020-03-23,2
warm summer of 2019 gives flight to butterfly numbers,warming,2020-03-23,3
talking horses: racing mulls 'localised' idea for eventual return,deal,2020-03-23,2
coronavirus stimulus bill: democrats and republicans appear close to $2tn deal,deal,2020-03-24,3
"specieswatch: cuttlefish – clever, colourful and now at risk",fuel,2020-03-24,2
'covid coalition' government considered by senior conservatives,coal,2020-03-24,2
new york governor issues dire warning as coronavirus rates rise faster than expected,warming,2020-03-24,1
"covid-19 economic rescue plans must be green, say environmentalists",green,2020-03-24,2
"covid-19 economic rescue plans must be green, say environmentalists",environment,2020-03-24,2
"'i'm full of dread': doctors, nurses and cleaners on risking their lives for their job",job,2020-03-24,1
parliament pension fund cuts fossil fuel investments,fossil,2020-03-24,2
parliament pension fund cuts fossil fuel investments,fuel,2020-03-24,2
the last global crisis didn't change the world. but this one could,global,2020-03-24,1
hinkley point c work to carry on but hs2 could be paused,coal,2020-03-24,2
around 20% of global population under coronavirus lockdown,global,2020-03-24,2
trump wants to reopen us businesses in weeks 'not months' even as deaths rise – as it happened,green,2020-03-24,2
who warns global spread of virus is accelerating – as it happened,global,2020-03-24,2
clinics in ohio and texas ordered to stop ‘nonessential’ surgical abortions,coal,2020-03-24,2
global efforts on ozone help reverse southern jet stream damage,global,2020-03-25,1
"us briefing: $2tn rescue deal, who warning, brazil protests",deal,2020-03-25,2
"us briefing: $2tn rescue deal, who warning, brazil protests",warming,2020-03-25,2
"coronavirus: 'nature is sending us a message’, says un environment chief",environment,2020-03-25,2
government did not plan to inform jobseekers their welfare appointments were suspended,job,2020-03-25,2
trump privately appeals to asia and europe for medical help to fight coronavirus,coal,2020-03-25,3
"global confirmed covid-19 cases top 400,000 – as it happened",global,2020-03-25,2
the guardian view on government bailouts: steadying unsteady jobs,job,2020-03-26,2
"spain defends response to coronavirus as global cases exceed 500,000",global,2020-03-26,2
record jump in us jobless claims as covid-19 drives america into recession - as it happened,job,2020-03-26,1
debt relief allows somalia to rejoin global economy after 30-year exile,global,2020-03-26,2
uk greenhouse gas emissions fall for seventh year in a row,green,2020-03-26,2
the economy v our lives? it's a false choice – and a deeply stupid one,environment,2020-03-26,2
fish ponds and water harvesting: climate-smart farming comes to kenya,warming,2020-03-26,3
australian prime minister to ask global leaders to fund urgent research for coronavirus vaccine,global,2020-03-26,2
"coronavirus measures could cause global food shortage, un warns",global,2020-03-26,2
gordon brown calls for global government to tackle coronavirus,global,2020-03-26,2
the choice for 300 australians: stay on cruise ship with possible covid-19 cases or disembark in italy,fossil,2020-03-26,3
'it's all covid': new york medical staff brace for a surge of coronavirus patients,coal,2020-03-26,2
coronavirus: medical association warns australia must protect medical supplies amid reports of stockpiling by china-backed firm in february,coal,2020-03-26,2
coronavirus: medical association warns australia must protect medical supplies amid reports of stockpiling by china-backed firm in february,coal,2020-03-26,2
trump praises senate stimulus deal and attacks us media – as it happened,deal,2020-03-26,3
libya fighting intensifies as rival forces defy un call for global ceasefire,global,2020-03-27,2
utrecht rooftops to be ‘greened’ with plants and mosses in new plan,green,2020-03-27,2
"more than 4,000 north sea oil rig jobs cut amid covid-19 crisis",job,2020-03-27,2
from xinjiang to germany: how did islamophobia become a global phenomenon?,global,2020-03-27,2
"'put earth first': can a greener, fairer fashion industry emerge from crisis?",green,2020-03-27,2
country diary: the coots care nothing for these fossils of the cotton years,fossil,2020-03-27,2
'i’ve never seen it like this': why vegetables are so expensive in australia at the moment,environment,2020-03-27,1
"global cases pass 500,000 – as it happened",global,2020-03-27,2
mark manson: we do awful things in relationships because we're scared or hurt,fuel,2020-03-27,1
is factory farming to blame for coronavirus?,warming,2020-03-28,2
"uk coronavirus live: britain will have 'done well' to keep deaths under 20,000 - medical director – as it happened",coal,2020-03-28,1
'focus on the things you can control': how to cope with radical uncertainty,coal,2020-03-28,2
i'm a final-year medical student being rushed to the frontline. i'm nervous – but i'm ready,coal,2020-03-28,1
"'people are panic-buying cocaine': the drug dealer, spaceman, therapist and others on life after coronavirus",deal,2020-03-28,2
"uk coronavirus live: up to six months to see if measures have 'squashed' virus, says deputy chief medical officer – as it happened",coal,2020-03-29,1
'probably the worst year in a century': australia's environmental toll of 2019,environment,2020-03-29,1
philip green urged not to use coronavirus as ‘excuse’ over pensions,green,2020-03-29,2
aberdeen: teetering between its high-carbon past and a green future,green,2020-03-29,2
"'he didn't even pretend to let us win'… growing up with the world's biggest stars, by their children",green,2020-03-29,1
"my favourite game: argentina v cameroon, 1990 world cup",environment,2020-03-29,3
us awol from world stage as china tries on global leadership for size,global,2020-03-29,2
fears for water quality after nsw allows coalmining extension under sydney's woronora reservoir,coal,2020-03-30,2
"number of global covid-19 cases passes 750,000 with death toll over 36,000 – as it happened",global,2020-03-30,1
climate-damaging products should come with smoking-style warnings,warming,2020-03-30,2
the hostile environment is creating a coronavirus crisis for britain's migrants,environment,2020-03-30,2
knight rider v ninjas: how the wheels came off the global hit,environment,2020-03-30,2
knight rider v ninjas: how the wheels came off the global hit,global,2020-03-30,2
"us briefing: a longer lockdown, fauci's warning and 1,000 new york deaths",warming,2020-03-30,1
"global confirmed virus death toll passes 40,000 – as it happened",global,2020-03-31,2
climate crisis may have pushed world's tropical coral reefs to tipping point of 'near-annual' bleaching,coal,2020-03-31,1
fiddler’s ferry and aberthaw plants shut as firms ditch coal,coal,2020-03-31,2
"us briefing: cuomo's virus warning, business reacts and age risk study",warming,2020-03-31,1
ba suspends all gatwick flights due to coronavirus,global,2020-03-31,2
"the uk feigns ignorance, but five years on it's still intimately involved in yemen's war",warming,2020-03-31,1
who considers changing guidance on wearing face masks,warming,2020-04-01,2
'misleading and alarming': behind sheffield's coronavirus figures,warming,2020-04-01,1
animal crossing's low-stakes domesticity is a soothing balm for stressed millennials,global,2020-04-01,1
"rfu in talks to cut england players' £25,000 match fees in new pay deal",deal,2020-04-01,1
antarctica was warm enough for rainforest near south pole 90m years ago,warming,2020-04-01,2
"us briefing: trump's sombre warning, 'silent' carriers and epa rollback",warming,2020-04-01,2
coronavirus: russia sends plane full of medical supplies to us,coal,2020-04-01,3
coronavirus embarrassed trump and bolsonaro. but the global right will fight back,global,2020-04-01,1
what are labour leadership candidates' green policies?,green,2020-04-01,2
government set to make decision on uk's largest coalmine,coal,2020-04-01,2
"morning mail: police crackdown, global cases surpass 1m, meditative cooking",global,2020-04-02,3
philip green asks for taxpayer support to prop up arcadia,green,2020-04-02,2
oil price rebounds on hopes saudi arabia and russia will reach deal,deal,2020-04-02,3
"beers, deer and heroes: heartwarming moments in coronavirus britain",warming,2020-04-02,3
more than a million confirmed cases of covid-19 globally,global,2020-04-02,2
face masks: can they slow coronavirus spread – and should we be wearing them?,warming,2020-04-02,1
oil prices surge after trump claims russia and saudi arabia agree deal - as it happened,green,2020-04-02,2
oil prices surge after trump claims russia and saudi arabia agree deal - as it happened,deal,2020-04-02,2
'it's pure rock’n’roll': how money heist became netflix's biggest global hit,global,2020-04-02,3
first batch of brewdog hand sanitiser turned down by local hospital,coal,2020-04-02,2
wework founder threatens to sue after softbank scraps rescue deal,deal,2020-04-02,1
'we must use this time well': climate experts hopeful after cop26 delay,fuel,2020-04-02,2
global coronavirus infections near million mark after 'near exponential growth',global,2020-04-02,2
was i wrong about coronavirus? even the world's best scientists can't tell me,green,2020-04-02,2
the caravan by thomas hegghammer review – abdallah azzam and the rise of global jihad,global,2020-04-02,2
asian countries face possible second wave of coronavirus infections,fossil,2020-04-02,2
"media deal with facebook and google more urgent with coronavirus taking jobs, says regulator",deal,2020-04-02,1
"media deal with facebook and google more urgent with coronavirus taking jobs, says regulator",job,2020-04-02,1
us accused of 'modern piracy' after diversion of masks meant for europe,environment,2020-04-03,2
covid-19: de blasio urges us enlistment program for doctors and nurses,deal,2020-04-03,2
trump administration cut pandemic early warning program in september,warming,2020-04-03,2
l&g to pay £750m dividend despite bank of england warning,warming,2020-04-03,2
us economy sheds jobs for first time since 2010 as coronavirus hits – as it happened,job,2020-04-03,2
coronavirus: un says warring countries have responded to ceasefire call,warming,2020-04-03,2
"us briefing: wuhan warning, jared kushner steps in and joblessness soars",warming,2020-04-03,1
"us briefing: wuhan warning, jared kushner steps in and joblessness soars",job,2020-04-03,1
chief medical officer says global cases could be 5 to 10 million – as it happened,coal,2020-04-03,2
chief medical officer says global cases could be 5 to 10 million – as it happened,global,2020-04-03,2
footprints by david farrier review – fossils of the anthropocene,fossil,2020-04-03,1
two cruise ships agree to leave australian waters as police raise hopes of resolving standoff,green,2020-04-03,1
using the virus to bash beijing could trigger a new cold war,warming,2020-04-04,2
britons urged to stay at home despite warm weekend weather,warming,2020-04-04,2
"roma suffer under eu's 'environmental racism', report concludes",environment,2020-04-05,1
households to be paid for daytime green electricity use during lockdown,green,2020-04-05,2
sweden prepares for possible tighter coronavirus measures as deaths rise,fossil,2020-04-05,2
europe's future is at stake in this war against coronavirus,warming,2020-04-05,2
coronavirus: global cases pass 1.2m as trump warns us of worse to come,global,2020-04-05,2
"party factions, antisemitism … and a global pandemic: keir starmer's in-tray",global,2020-04-05,2
front row at the trump show review: jonathan karl's pre-pandemic warning,warming,2020-04-05,2
letters: time to thank our local heroes,coal,2020-04-05,3
global leaders urge g20 to tackle twin health and economic crises,global,2020-04-06,2
club world cup to be put forward as radical new rugby union competition,coal,2020-04-06,2
global health policy: can we manage the ever-increasing rise of diabetes?,global,2020-04-06,2
"as some us medical students heed call to action, others are sidelined amid pandemic",coal,2020-04-06,2
seal the deal: amorous mammals forced to contend with cruise ships,deal,2020-04-07,1
"morning mail: qantas staff fear rescue flights, modelling shows healthcare strain, bolt v abc",environment,2020-04-07,2
global investors clamour for safe haven in uk government bonds,global,2020-04-07,2
the global stock market rally feels fragile,global,2020-04-07,1
coronavirus hits men harder. here's what scientists know about it,environment,2020-04-07,2
the horror of coronavirus is all too real. don't turn it into an imaginary war,warming,2020-04-07,1
"fast fashion speeding toward environmental disaster, report warns",environment,2020-04-07,1
industrial-sized pig and chicken farming continuing to rise in uk,warming,2020-04-07,1
‘i know what's at stake’: can biden win over skeptical sanders supporters?,coal,2020-04-07,3
coronavirus has shown that it is possible to change the us criminal justice system,fossil,2020-04-07,2
'the impossible has already happened': what coronavirus can teach us about hope,fossil,2020-04-07,2
global leaders send messages of support to boris johnson,global,2020-04-07,2
global trade forecast to fall by up to a third amid covid-19 pandemic – as it happened,global,2020-04-08,2
bernie sanders’ political revolution is not over,coal,2020-04-08,2
global trade will be vital to economic recovery from covid-19,global,2020-04-08,2
germany heads for deep recession as eu ministers fail to agree covid-19 rescue – as it happened,green,2020-04-08,1
the guardian provides a beautiful window on the world outside,fuel,2020-04-08,2
mps and senators pass $130bn jobkeeper wage subsidy as part of australia's 'road out' of coronavirus crisis,job,2020-04-08,1
eurozone fails to agree deal on €540bn coronavirus rescue plan,green,2020-04-08,1
eurozone fails to agree deal on €540bn coronavirus rescue plan,deal,2020-04-08,1
airlines lobby to rewrite carbon deal in light of coronavirus,deal,2020-04-08,2
air race – the global push to make ventilators: inside the 10 april edition of the guardian weekly,global,2020-04-08,2
amsterdam to embrace 'doughnut' model to mend post-coronavirus economy,deal,2020-04-08,2
confirmed global cases pass 1.5m - as it happened,global,2020-04-09,2
global coronavirus cases pass 1.5 million amid fears of second wave of outbreaks,global,2020-04-09,2
coronavirus is the greatest global science policy failure in a generation,global,2020-04-09,1
f1 aiming to begin behind closed doors in europe with hope for 19-race season,warming,2020-04-09,3
blindsided: how coronavirus felled the global economy in 100 days,global,2020-04-09,2
imf chief flags up grim global economic forecast,global,2020-04-09,2
"us briefing: global poverty warning, trump agenda, misinformation",global,2020-04-09,2
"us briefing: global poverty warning, trump agenda, misinformation",warming,2020-04-09,2
'most of the men are your enemies':  one woman's crusade in somalia,environment,2020-04-09,2
global coronavirus cases near 1.5m as fresh who row erupts,global,2020-04-09,2
coronavirus could turn back the clock 30 years on global poverty,global,2020-04-09,1
the cluster effect: how social gatherings were rocket fuel for coronavirus,fuel,2020-04-09,2
flights are grounded – is this the moment we give up our addiction to flying?,environment,2020-04-09,2
nhs workers angered at hancock's warning not to overuse ppe,warming,2020-04-10,2
'you don’t need a fancy bin': hard-won lessons from farming worms,warming,2020-04-10,3
"rihanna, cardi b and taylor swift donate to fans and charities in need amid coronavirus",global,2020-04-10,3
"rihanna, cardi b and taylor swift donate to fans and charities in need amid coronavirus",job,2020-04-10,3
'after war we now have this': syrians grapple with poverty and coronavirus,warming,2020-04-10,1
"so long, box-fresh yeezys. from now on, i’m wearing gruffalo slippers and boxers",warming,2020-04-10,1
us briefing: covid-19 second wave fears as deaths rise and jobs lost,job,2020-04-10,1
"the cheapest, greenest holiday ever: the weird joy of garden camping with the kids",green,2020-04-10,2
faith in coronavirus modelling is no substitute for sound political judgment,coal,2020-04-10,1
the who v coronavirus: why it can't handle the pandemic,environment,2020-04-10,2
"coronavirus threat to global peace and stability, un chief warns",global,2020-04-10,2
the global crisis hammers home this truth: people matter more than religion,global,2020-04-11,3
uk political parties unite to demand recall of parliament,coal,2020-04-11,2
police urge people to maintain physical distancing in uk parks,coal,2020-04-11,2
"leaderless, lacking and late: a global plan to fight coronavirus is desperately needed",global,2020-04-11,1
major oil-producing nations agree historic 10% cut in output,green,2020-04-12,3
"amid a global pandemic, the christian story of easter shows us the power of hope",global,2020-04-12,3
the guardian view on the climate and coronavirus: global warnings,global,2020-04-12,2
the guardian view on the climate and coronavirus: global warnings,warming,2020-04-12,2
verona van de leur: 'when you have no food you do anything to survive',deal,2020-04-12,1
us's global  reputation hits rock-bottom over trump's coronavirus response,global,2020-04-12,1
blackrock to advise eu on environmental rules for banks,environment,2020-04-12,2
carbon emissions from fossil fuels could fall by 2.5bn tonnes in 2020,fossil,2020-04-12,2
carbon emissions from fossil fuels could fall by 2.5bn tonnes in 2020,fuel,2020-04-12,2
how the coronavirus crisis gave gavin newsom his leadership moment,environment,2020-04-12,2
the observer view on the coronavirus crisis: the toll that is a warning to us all,warming,2020-04-12,2
"morning mail: shutdown fines increase, jobless rate soars, good news for murray-darling",job,2020-04-13,3
inmate details alarming conditions at oregon prison amid coronavirus pandemic,warming,2020-04-13,2
"we are struggling with an impossible pain: how to grieve for 10,000 people",fossil,2020-04-13,1
bono helps ireland’s search for coronavirus medical supplies,coal,2020-04-13,2
"in this global crisis, there’s one consolation: the beauty of the universe",global,2020-04-13,3
the greens are founded on grassroots democracy – the leadership vote should be no exception,green,2020-04-13,1
"pope says easter mass by live stream as global covid-19 deaths pass 110,000 – as it happened",global,2020-04-13,1
not even wall street titans know the true cost of the coronavirus crisis,green,2020-04-14,3
richmond may be sustainable model for the future of championship rugby,deal,2020-04-14,2
"uk economy could shrink by 35% with 2m job losses, warns obr",job,2020-04-14,2
‘it’s eerie’: tropical north queensland tourism goes into coronavirus hibernation,coal,2020-04-14,2
westpac urged to stop supporting projects that boost fossil fuel industry,fossil,2020-04-14,2
westpac urged to stop supporting projects that boost fossil fuel industry,fuel,2020-04-14,2
imf: global economy faces worst recession since the great depression - as it happened,global,2020-04-14,1
musical notes: how is pop music changing during the pandemic?,coal,2020-04-14,2
commercial creditors 'must sign up to global debt deal' - or forgo covid-19 help,global,2020-04-14,2
commercial creditors 'must sign up to global debt deal' - or forgo covid-19 help,deal,2020-04-14,2
"'great lockdown' to rival great depression with 3% hit to global economy, says imf",global,2020-04-14,3
how an online hub upskills job seekers: ‘it shows you what the new world looks like’,job,2020-04-14,2
the choices we make about coronavirus are way more complex than 'lives v the economy',environment,2020-04-14,2
seriously funny: political comedians on humour in horrific times,coal,2020-04-14,3
polluted us areas are among worst-hit by coronavirus – putting people of color even more at risk,green,2020-04-14,1
global covid-19 cases near 2 million as putin warns russia faces 'extraordinary' crisis,global,2020-04-14,3
how coronavirus almost brought down the global financial system,global,2020-04-14,2
"new zealand jobless rate could hit 13% even if lockdown ends next week, modelling suggests",job,2020-04-14,0
"new zealand jobless rate could hit 13% even if lockdown ends next week, modelling suggests",green,2020-04-14,0
"morning mail: 2m global covid-19 infections, tour operator refuses refunds, self-love in isolation",global,2020-04-15,1
environment groups ask government to delay review of australia's conservation laws,environment,2020-04-15,2
will coronavirus shock the global economy into long-term thinking?,global,2020-04-15,2
newcastle expect green light for saudi takeover despite amnesty misgivings,green,2020-04-15,2
romanian fruit pickers flown to uk amid crisis in farming sector,warming,2020-04-15,2
uk to continue funding who saying global unity 'essential' to beat covid-19,global,2020-04-15,2
scientists confirm dramatic melting of greenland ice sheet,green,2020-04-15,2
britain's war by daniel todman review – a new world at home as old power is lost,warming,2020-04-15,1
how long the lockdown lasts is not just a medical question – it's a democratic one,coal,2020-04-15,1
five million more americans file jobless claims as covid-19 downturn deepens - as it happened,job,2020-04-16,2
men are much more likely to die from coronavirus - but why?,environment,2020-04-16,2
the covid-19 pandemic shows we must transform the global food system,global,2020-04-16,2
"august tour de france 'recipe for disaster', public health expert warns",deal,2020-04-16,1
labor warns australia cannot afford to turn its back on global bodies like the world health organization,global,2020-04-17,1
the guardian view on the future of farming: let’s think about food,warming,2020-04-17,2
only a monumental effort of political imagination can end lockdown,coal,2020-04-17,3
british workers reject fruit-picking jobs as romanians flown in,job,2020-04-17,2
'our heritage is abandoned': burning of haitian church fuels anger at politicians,fuel,2020-04-17,1
'i'm trying to make working from home as fun as i can': what readers are wearing in lockdown,warming,2020-04-17,2
'huge environmental waste' as us airlines fly near-empty planes,environment,2020-04-17,1
"the good, the bad and the (possibly) ugly in the imf projections for australia",fossil,2020-04-18,1
police in hong kong arrest 15 activists amid autonomy warnings,warming,2020-04-18,1
nobel laureates condemn 'judicial harassment' of environmental lawyer,environment,2020-04-18,2
us and russia blocking un plans for a global ceasefire amid crisis,global,2020-04-19,3
norway and the a-ha moment that made electric cars the answer,environment,2020-04-19,2
medical staff face weeks without protective gowns,coal,2020-04-19,2
london death shines light on covid-19 threat to local shopworkers,coal,2020-04-20,3
how masterchef went from amateur cook-off to shouty global franchise,global,2020-04-20,1
green energy could drive covid-19 recovery with $100tn boost,green,2020-04-20,2
climate crisis will deepen the pandemic. a green stimulus plan can tackle both,green,2020-04-20,2
the good neighbour who wants to iron out the problems of the weekly wash,environment,2020-04-20,3
'i'm trapped': the uae migrant workers left stranded by covid-19 job losses,job,2020-04-20,1
royal flush: how toilet paper shortages fuelled an interest in high-end 'smart toilets',fuel,2020-04-20,1
global confirmed covid-19 cases pass 2.5m but italy sees first significant fall in infections – as it happened,global,2020-04-21,1
coronavirus pandemic 'will cause famine of biblical proportions',coal,2020-04-21,2
turkish ppe finally arrives at istanbul airport en route to uk,green,2020-04-21,2
turkish ppe finally arrives at istanbul airport en route to uk,environment,2020-04-21,2
uk petrol prices to stay steady despite global oil price slump,global,2020-04-21,1
the revelations in the leaked labour report are a genuine scandal,deal,2020-04-21,3
"physical distancing will end era of cheap air travel, industry warns",coal,2020-04-21,1
'millions hang by a thread': extreme global hunger compounded by covid-19,global,2020-04-21,2
barcelona to sell camp nou naming rights and give proceeds to charity,warming,2020-04-21,2
ice-free arctic summers now very likely even with climate action,green,2020-04-21,2
lockdowns leave poor latin americans with impossible choice: stay home or feed families,fossil,2020-04-21,1
"yoga with adriene is now a direct substitute for things i used to do outside: exercising, socialising, even therapy",green,2020-04-21,1
earth day goes digital to engage online gamers with environment issues,environment,2020-04-22,2
